term_36m,term_60m,grade_n,sub_grade_n,revol_util_n,int_rate_n,installment_n,tot_hi_cred_lim_n,emp_length_n,dti_n,avg_cur_bal_n,all_util_n,acc_open_past_24mths_n,annual_inc_n,loan_amnt_n,cover,Outcome
1,0,7,71,8.3,8.9,1111.37,-1.0,10.0,5.18,-1,100,3,79000.0,35000,2.25714285714286,0
0,1,2,29,89.3,20.25,406.83,-1.0,0.5,1.0,-1,100,-1,90000.0,25000,3.6,0
1,0,4,47,82.8,18.49,363.99,220875.0,2.0,22.11,16731,100,3,61500.0,10000,6.15,0
1,0,7,71,52.4,8.9,639.04,693594.0,1.0,10.24,48483,100,4,165000.0,20125,8.19875776397516,0
1,0,3,35,72.5,24.49,379.11,105192.0,8.0,30.96,6571,79,7,110000.0,9600,11.4583333333333,1
1,0,6,67,1.7,10.51,165.79,-1.0,5.0,5.67,-1,100,-1,61200.0,5100,12.0,0
1,0,5,53,89.9,14.99,866.52,202367.0,5.0,6.91,27090,67,1,63000.0,25000,2.52,0
1,0,4,41,76.5,18.24,146.91,40905.0,6.0,15.77,3137,100,4,75000.0,4050,18.5185185185185,0
1,0,4,45,23.6,16.49,297.36,35600.0,1.0,4.62,2202,100,0,75000.0,8400,8.92857142857143,0
0,1,6,65,18.0,9.62,252.73,-1.0,4.0,14.12,-1,100,-1,80000.0,12000,6.66666666666667,0
1,0,4,41,85.1,19.22,1103.03,-1.0,3.0,16.9,-1,100,0,90000.0,30000,3.0,0
1,0,5,57,31.6,13.49,678.61,75673.0,10.0,21.75,5500,35,8,65000.0,20000,3.25,1
0,1,6,69,5.3,9.44,314.59,306729.0,10.0,3.15,44586,21,2,127000.0,15000,8.46666666666667,0
1,0,3,39,57.7,18.25,226.74,20849.0,8.0,7.22,2474,100,3,80000.0,6250,12.8,0
0,1,3,31,8.8,22.7,313.81,169700.0,10.0,3.7,48617,100,1,58737.45,11200,5.24441517857143,0
0,1,5,55,28.0,13.18,639.67,288017.0,10.0,7.13,12670,49,2,280000.0,28000,10.0,1
1,0,4,41,56.0,17.86,628.74,44836.0,2.0,11.93,3225,100,7,120000.0,17425,6.88665710186514,0
1,0,6,67,50.1,9.16,318.75,221255.0,10.0,9.68,43899,50,1,75000.0,10000,7.5,0
1,0,5,55,84.7,13.67,204.11,92174.0,1.0,37.73,9908,84,3,52000.0,6000,8.66666666666667,1
1,0,6,67,40.9,9.17,637.58,260381.0,0.0,17.57,9493,100,4,160000.0,20000,8.0,0
1,0,7,71,40.8,7.97,626.46,194692.0,3.0,5.91,14102,46,9,200000.0,20000,10.0,0
1,0,7,71,15.3,8.59,158.05,209525.0,9.0,1.18,41222,15,1,60000.0,5000,12.0,0
1,0,4,43,13.1,17.58,276.76,-1.0,2.0,19.04,-1,100,-1,44000.0,7700,5.71428571428571,0
0,1,3,37,6.9,19.52,497.02,26400.0,4.0,1.6,228,100,4,57000.0,18950,3.00791556728232,0
1,0,4,45,32.2,16.99,546.31,106448.0,0.5,14.43,12712,100,3,45400.0,15325,2.96247960848287,0
0,1,1,17,83.3,27.31,1075.24,57674.0,5.0,13.35,9706,100,5,124000.0,35000,3.54285714285714,1
1,0,3,35,66.8,22.4,307.19,213039.0,7.0,28.24,10241,100,5,79000.0,8000,9.875,0
1,0,2,23,32.3,24.99,510.85,325850.0,2.0,17.04,42066,100,4,80000.0,12850,6.22568093385214,0
1,0,5,59,68.5,11.99,498.15,54533.0,10.0,16.06,15536,69,1,60000.0,15000,4.0,1
1,0,5,59,26.1,12.39,334.01,63569.0,0.0,11.27,5339,100,4,95000.0,10000,9.5,0
1,0,7,71,69.5,9.63,318.54,-1.0,9.0,24.52,-1,100,-1,48000.0,9925,4.83627204030227,0
1,0,4,47,83.1,16.55,481.84,19446.0,0.0,16.62,3223,100,1,40000.0,13600,2.94117647058824,0
0,1,3,37,11.7,19.52,917.97,329545.0,7.0,12.73,22967,100,3,120000.0,35000,3.42857142857143,0
1,0,5,53,75.0,14.46,172.01,50000.0,10.0,22.52,4797,75,4,55000.0,5000,11.0,0
1,0,4,41,94.0,18.24,373.62,662320.0,10.0,6.55,99840,100,1,100000.0,10300,9.70873786407767,0
1,0,1,15,27.4,30.89,858.82,6100.0,8.0,0.72,417,27,4,90000.0,20000,4.5,1
1,0,6,61,33.8,11.48,164.84,234644.0,10.0,9.78,15918,66,8,130000.0,5000,26.0,0
1,0,6,69,30.2,9.67,578.03,132370.0,4.0,21.01,5510,100,1,115000.0,18000,6.38888888888889,0
1,0,6,67,19.9,10.15,258.71,52980.0,8.0,11.16,956,100,4,70000.0,8000,8.75,0
1,0,6,61,89.6,13.67,251.74,-1.0,0.5,20.09,-1,100,1,35000.0,7400,4.72972972972973,0
1,0,5,55,37.2,13.33,230.21,76457.0,10.0,24.03,5328,100,5,75000.0,6800,11.0294117647059,0
1,0,5,59,48.2,12.29,266.83,322678.0,10.0,5.82,33726,100,3,115000.0,8000,14.375,0
1,0,5,55,24.7,13.98,164.01,72180.0,10.0,20.7,8742,100,4,40000.0,4800,8.33333333333333,0
0,1,3,31,62.2,22.47,334.65,31669.0,7.0,9.87,1501,100,6,86000.0,12000,7.16666666666667,1
0,1,2,21,37.1,25.57,445.3,276903.0,3.0,29.55,10653,100,8,70000.0,15000,4.66666666666667,0
1,0,6,61,31.8,12.21,499.73,-1.0,3.0,15.02,-1,100,-1,75000.0,15000,5.0,0
1,0,4,43,16.0,18.92,146.47,123806.0,2.0,2.94,23383,100,6,60000.0,4000,15.0,0
1,0,3,33,67.3,24.99,1391.41,201228.0,10.0,20.35,8834,58,4,250000.0,35000,7.14285714285714,1
1,0,7,75,20.1,7.62,531.31,55256.0,2.0,15.55,2550,100,3,44000.0,17050,2.58064516129032,0
1,0,4,43,50.8,19.05,305.38,33654.0,4.0,12.43,2488,100,5,50000.0,8325,6.00600600600601,0
0,1,3,33,8.6,19.99,635.72,95644.0,10.0,17.69,3948,78,3,80000.0,24000,3.33333333333333,0
1,0,7,75,20.8,7.62,743.2,-1.0,10.0,18.38,-1,100,6,60000.0,23850,2.51572327044025,0
0,1,4,41,45.0,17.86,253.18,30275.0,2.0,8.92,3319,100,6,100000.0,10000,10.0,1
0,1,4,45,67.3,16.99,285.75,81092.0,4.0,22.8,13797,100,0,39000.0,11500,3.39130434782609,0
1,0,3,39,80.8,15.68,350.02,-1.0,3.0,7.03,-1,100,-1,63000.0,10000,6.3,0
1,0,7,75,10.4,8.0,313.37,-1.0,8.0,2.63,-1,100,-1,84000.0,10000,8.4,0
1,0,6,61,56.5,10.36,389.24,-1.0,4.0,20.29,-1,100,-1,42000.0,12000,3.5,0
1,0,7,79,13.9,5.32,752.87,261039.0,4.0,11.82,19398,49,3,150000.0,25000,6.0,0
1,0,3,35,38.8,24.85,119.05,65845.0,10.0,22.81,4404,67,6,80000.0,3000,26.6666666666667,1
0,1,1,19,7.1,24.7,866.52,209622.0,1.0,31.41,3537,100,3,75000.0,29700,2.52525252525253,0
1,0,1,19,90.1,30.79,135.09,16962.0,4.0,14.73,4741,84,2,26000.0,3150,8.25396825396825,1
1,0,6,61,20.5,11.47,1153.67,377988.0,3.0,23.31,17418,23,6,120000.0,35000,3.42857142857143,0
0,1,3,39,9.8,18.99,311.23,181400.0,6.0,3.29,3492,100,9,75000.0,12000,6.25,0
1,0,4,43,87.7,19.52,369.2,231158.0,10.0,22.36,19797,100,4,84000.0,10000,8.4,0
1,0,5,57,77.0,13.11,337.47,-1.0,10.0,24.45,-1,100,-1,32000.0,10000,3.2,0
0,1,3,33,36.8,21.97,772.86,380541.0,10.0,7.56,34540,37,6,182000.0,28000,6.5,0
1,0,4,43,1.9,17.57,359.38,30766.0,6.0,15.34,5907,100,3,65000.0,10000,6.5,0
1,0,5,55,73.4,14.64,1207.13,28137.0,2.0,6.92,3252,100,1,100000.0,35000,2.85714285714286,0
1,0,5,53,82.9,15.31,696.35,200495.0,1.0,12.04,30870,100,5,65000.0,20000,3.25,0
1,0,5,53,8.9,14.49,516.25,158778.0,5.0,23.38,3522,20,12,48000.0,15000,3.2,0
0,1,3,37,39.8,19.52,367.19,83358.0,2.0,1.95,9150,100,3,175000.0,14000,12.5,0
0,1,3,37,35.3,16.77,865.52,-1.0,10.0,7.39,-1,100,-1,96000.0,35000,2.74285714285714,0
1,0,5,53,27.3,16.29,336.24,109769.0,6.0,25.84,5559,100,4,71000.0,9525,7.45406824146982,0
1,0,7,75,3.0,7.62,93.49,-1.0,10.0,4.78,-1,100,11,120000.0,3000,40.0,0
0,1,2,25,47.9,24.99,735.84,57482.0,0.5,15.27,5408,66,1,57000.0,25075,2.27318045862413,1
1,0,4,49,21.9,15.61,874.12,598148.0,5.0,12.73,22348,100,6,120000.0,25000,4.8,0
1,0,4,45,22.3,19.2,183.79,63500.0,1.0,17.14,2268,100,5,42000.0,5000,8.4,0
1,0,7,71,1.7,7.89,469.29,514333.0,1.0,21.65,11354,100,4,120000.0,15000,8.0,0
1,0,4,47,50.4,16.55,425.16,406600.0,10.0,15.65,27647,100,9,68000.0,12000,5.66666666666667,0
1,0,4,45,51.1,16.99,178.24,18968.0,6.0,10.88,1883,100,1,62000.0,5000,12.4,0
1,0,4,49,43.0,15.61,291.96,189303.0,10.0,7.77,13936,100,3,80000.0,8350,9.58083832335329,0
0,1,5,55,46.6,13.99,697.9,58100.0,2.0,5.21,2572,80,0,92000.0,30000,3.06666666666667,0
0,1,3,33,58.2,19.99,635.72,59368.0,8.0,21.21,3622,100,3,80000.0,24000,3.33333333333333,0
1,0,6,61,60.1,11.47,158.22,21380.0,4.0,10.52,2396,56,2,58000.0,4800,12.0833333333333,0
1,0,4,47,84.8,17.27,107.37,28100.0,1.0,18.32,2670,86,3,30000.0,3000,10.0,1
1,0,7,77,11.5,6.99,169.8,250613.0,10.0,20.7,11015,39,5,66000.0,5500,12.0,0
1,0,3,39,43.8,18.25,116.09,26300.0,3.0,24.55,3621,100,2,20000.0,3200,6.25,0
1,0,5,55,13.9,13.99,615.11,-1.0,0.5,9.25,-1,100,-1,100000.0,18000,5.55555555555556,0
1,0,4,47,86.3,15.99,210.92,-1.0,7.0,21.7,-1,100,-1,50000.0,6000,8.33333333333333,0
1,0,5,59,54.9,13.49,542.89,-1.0,1.0,12.64,-1,100,-1,48000.0,16000,3.0,0
0,1,6,67,10.4,9.93,339.41,46390.0,2.0,12.96,2367,51,2,40000.0,16000,2.5,0
1,0,6,63,53.0,11.44,158.15,12604.0,10.0,5.91,2342,56,1,50000.0,4800,10.4166666666667,0
1,0,4,43,61.5,19.52,327.67,65659.0,5.0,16.3,6995,100,3,60000.0,8875,6.76056338028169,0
0,1,4,49,66.4,16.99,298.17,205432.0,3.0,32.93,13417,68,4,63000.0,12000,5.25,1
1,0,3,37,22.5,23.99,549.19,50987.0,10.0,10.71,4679,46,2,90000.0,14000,6.42857142857143,0
1,0,5,55,40.9,13.33,338.54,18300.0,6.0,12.27,1195,100,1,45000.0,10000,4.5,0
1,0,7,75,2.3,7.14,154.71,-1.0,6.0,8.62,-1,100,-1,40113.0,5000,8.0226,0
1,0,3,35,65.5,20.2,372.66,138867.0,8.0,16.93,8394,100,3,40000.0,10000,4.0,0
1,0,4,41,0.8,20.31,93.31,24829.0,8.0,9.64,3374,100,6,27000.0,2500,10.8,0
1,0,4,41,56.0,18.24,761.74,90685.0,10.0,4.64,9110,100,4,400000.0,21000,19.047619047619,0
0,1,2,25,72.8,24.5,871.77,85185.0,10.0,14.25,4080,100,7,120000.0,30000,4.0,0
0,1,3,39,64.5,18.99,414.97,90983.0,7.0,21.81,7558,100,6,70000.0,16000,4.375,1
1,0,1,15,36.1,29.67,1479.49,88940.0,2.0,16.47,14071,79,4,80000.0,35000,2.28571428571429,1
1,0,5,55,59.8,13.98,683.36,62327.0,8.0,15.92,5007,100,5,75000.0,20000,3.75,0
1,0,6,65,43.9,10.37,97.33,-1.0,3.0,4.68,-1,100,-1,40000.0,3000,13.3333333333333,0
1,0,4,45,40.5,18.75,182.65,165045.0,7.0,16.89,11428,100,7,125000.0,5000,25.0,0
0,1,4,43,75.9,20.0,317.93,128563.0,2.0,30.22,3511,83,5,60000.0,12000,5.0,1
1,0,7,79,0.1,5.32,1084.14,512519.0,10.0,4.69,39146,26,5,200000.0,36000,5.55555555555556,0
1,0,4,49,45.6,16.99,502.64,54450.0,1.0,8.55,3049,62,4,150000.0,14100,10.6382978723404,1
1,0,7,75,42.1,7.62,155.81,-1.0,2.0,13.14,-1,100,3,60000.0,5000,12.0,0
1,0,5,55,19.7,15.31,226.32,-1.0,2.0,7.03,-1,100,5,35000.0,6500,5.38461538461539,0
1,0,4,47,29.0,18.55,303.28,56451.0,0.0,34.62,6723,100,3,46728.0,8325,5.61297297297297,0
1,0,7,75,33.1,7.62,299.15,-1.0,3.0,13.75,-1,100,-1,37670.0,9600,3.92395833333333,0
1,0,4,49,32.1,17.77,648.67,27622.0,6.0,15.08,644,100,1,55000.0,18000,3.05555555555556,0
1,0,6,67,69.8,9.16,229.5,229870.0,0.5,30.38,12333,74,6,97000.0,7200,13.4722222222222,0
1,0,7,75,37.1,7.62,334.99,-1.0,2.0,28.77,-1,100,5,45000.0,10750,4.18604651162791,0
0,1,4,45,29.7,18.99,648.38,61219.0,3.0,11.9,2278,52,1,70000.0,25000,2.8,1
0,1,1,13,13.1,21.27,394.48,-1.0,0.5,13.2,-1,100,-1,36000.0,14500,2.48275862068966,0
0,1,1,15,54.5,25.89,597.51,111687.0,0.5,18.76,6880,100,7,90000.0,20000,4.5,0
1,0,4,47,84.5,18.49,384.92,82713.0,4.0,14.81,11538,100,4,97500.0,10575,9.21985815602837,0
1,0,6,61,79.6,11.49,184.64,225264.0,2.0,6.16,20217,99,4,61000.0,5600,10.8928571428571,0
1,0,6,65,22.5,10.42,1136.27,398125.0,10.0,18.14,24901,23,6,150000.0,35000,4.28571428571429,0
1,0,5,55,81.2,15.22,278.19,114667.0,10.0,13.35,10454,100,1,125000.0,8000,15.625,0
1,0,5,51,43.3,14.65,745.08,383274.0,10.0,3.4,44319,100,1,60000.0,21600,2.77777777777778,0
1,0,6,61,38.8,11.49,181.35,37050.0,8.0,26.72,2428,46,3,38000.0,5500,6.90909090909091,0
1,0,5,53,26.0,14.46,123.85,111542.0,3.0,21.75,12669,82,6,26000.0,3600,7.22222222222222,0
1,0,7,71,3.6,8.9,503.29,262954.0,1.0,16.91,15195,100,9,150000.0,15850,9.46372239747634,0
0,1,4,49,57.5,16.29,367.09,56879.0,10.0,15.93,5142,54,2,74000.0,15000,4.93333333333333,1
0,1,5,55,48.3,13.43,413.53,-1.0,10.0,13.3,-1,100,-1,50087.4,18000,2.78263333333333,0
0,1,5,53,18.7,15.88,261.95,253424.0,6.0,5.2,19453,100,2,48000.0,10800,4.44444444444444,0
1,0,3,39,89.2,14.93,346.32,-1.0,1.0,20.58,-1,100,-1,60000.0,10000,6.0,0
1,0,7,73,3.7,7.99,156.66,129031.0,0.0,3.21,7223,4,7,40000.0,5000,8.0,0
1,0,2,27,11.6,22.99,387.05,26033.0,0.0,17.11,5358,82,3,39000.0,10000,3.9,0
0,1,2,21,34.2,25.57,593.73,347070.0,1.0,12.71,15972,100,9,90000.0,20000,4.5,0
1,0,4,45,22.5,19.2,517.36,347723.0,10.0,16.47,53113,100,4,72000.0,14075,5.11545293072824,0
1,0,5,51,34.4,14.99,346.61,51987.0,10.0,22.48,4439,100,3,45000.0,10000,4.5,0
1,0,3,35,52.6,21.49,743.38,361442.0,10.0,12.3,32595,100,2,75000.0,19600,3.8265306122449,0
1,0,4,47,81.6,15.99,1230.33,632593.0,2.0,5.72,72886,100,0,100000.0,35000,2.85714285714286,0
0,1,4,45,72.3,16.99,248.48,87726.0,5.0,21.3,5539,100,1,75000.0,10000,7.5,1
1,0,2,25,88.1,29.99,409.61,38500.0,7.0,27.64,5678,89,4,47500.0,9650,4.92227979274611,1
1,0,6,65,29.4,11.39,329.24,130108.0,10.0,23.89,8372,67,8,95000.0,10000,9.5,0
1,0,4,45,18.2,16.99,285.19,31700.0,0.5,3.91,524,100,6,70000.0,8000,8.75,0
1,0,3,39,74.5,18.2,290.03,294176.0,10.0,25.49,24810,66,3,75000.0,8000,9.375,0
0,1,2,25,11.3,24.5,469.31,197799.0,7.0,11.79,18799,100,2,45000.0,16150,2.78637770897833,0
1,0,4,45,52.7,18.25,1269.73,139952.0,10.0,18.4,12548,50,3,136000.0,35000,3.88571428571429,1
1,0,7,71,24.3,7.97,454.18,294983.0,10.0,5.35,44283,35,5,65000.0,14500,4.48275862068965,0
1,0,6,65,26.3,9.99,258.1,225383.0,10.0,17.67,10511,100,5,80000.0,8000,10.0,0
1,0,5,55,61.2,13.33,135.42,75892.0,10.0,27.31,3872,100,8,58000.0,4000,14.5,0
1,0,4,49,19.2,15.61,1161.71,253740.0,0.0,4.18,13080,100,5,70000.0,33225,2.10684725357412,0
1,0,7,71,40.8,7.97,1252.91,711783.0,8.0,14.37,34788,50,7,300000.0,40000,7.5,0
1,0,4,49,74.2,16.99,213.89,93245.0,10.0,9.43,8521,38,3,220000.0,6000,36.6666666666667,1
1,0,6,67,8.8,10.49,155.99,51000.0,7.0,9.0,843,15,4,45000.0,4800,9.375,0
1,0,3,37,17.1,21.48,440.85,108247.0,2.0,7.8,5671,100,6,60000.0,11625,5.16129032258065,0
1,0,4,43,43.3,17.97,311.69,24008.0,10.0,4.91,1310,49,5,160000.0,8625,18.5507246376812,1
0,1,5,51,0.0,16.02,681.21,22594.0,3.0,5.52,5755,76,3,95000.0,28000,3.39285714285714,0
1,0,3,35,65.8,21.6,270.64,11400.0,2.0,7.66,2502,100,1,70000.0,7125,9.82456140350877,0
0,1,3,35,10.9,24.74,350.39,38368.0,0.5,1.83,1075,73,24,50000.0,12000,4.16666666666667,0
1,0,5,57,43.8,15.31,312.49,-1.0,10.0,11.21,-1,100,2,89000.0,8975,9.91643454038997,0
1,0,6,63,27.8,10.99,32.74,34399.0,6.0,16.63,958,100,1,35000.0,1000,35.0,0
0,1,2,23,59.6,23.76,738.63,-1.0,10.0,0.45,-1,100,2,700000.0,25800,27.1317829457364,0
1,0,3,39,57.7,20.49,102.89,14773.0,2.0,9.28,843,100,7,31500.0,2750,11.4545454545455,0
1,0,5,53,44.3,13.99,1196.05,762780.0,0.5,4.89,48463,100,0,380000.0,35000,10.8571428571429,0
1,0,4,49,74.6,17.77,205.42,228850.0,10.0,6.98,30697,100,2,109000.0,5700,19.1228070175439,0
1,0,4,43,5.7,19.99,148.64,28600.0,4.0,1.04,180,6,10,100000.0,4000,25.0,0
1,0,6,67,14.9,9.16,159.38,105150.0,0.5,19.28,3256,50,7,87700.0,5000,17.54,0
1,0,4,45,68.4,18.25,1269.73,83400.0,1.0,17.95,6717,73,4,118000.0,35000,3.37142857142857,0
1,0,6,63,28.5,11.49,593.49,-1.0,10.0,9.22,-1,100,-1,175000.0,18000,9.72222222222222,0
1,0,5,55,24.1,13.33,507.8,89636.0,10.0,31.08,5994,100,6,60000.0,15000,4.0,0
0,1,5,59,23.5,12.62,360.95,65512.0,1.0,8.08,2129,42,1,100000.0,16000,6.25,0
1,0,6,67,28.8,9.16,267.75,51949.0,10.0,30.2,2402,65,5,55000.0,8400,6.54761904761905,0
1,0,4,49,78.0,16.99,1005.27,270500.0,3.0,18.03,16789,78,5,73000.0,28200,2.5886524822695,1
1,0,5,59,34.8,12.29,200.12,91597.0,10.0,18.75,5903,100,8,50000.0,6000,8.33333333333333,0
1,0,5,53,26.6,14.99,277.29,20600.0,0.0,11.04,685,27,2,20000.0,8000,2.5,0
1,0,6,69,74.2,8.67,189.88,139312.0,7.0,9.78,15935,100,1,40000.0,6000,6.66666666666667,0
1,0,5,51,45.0,14.99,138.65,81239.0,5.0,21.42,6711,100,4,60500.0,4000,15.125,0
1,0,4,43,69.8,17.97,722.75,45789.0,4.0,7.59,10359,91,2,70200.0,20000,3.51,1
1,0,5,53,36.8,14.46,206.41,40891.0,2.0,17.37,5311,78,3,40000.0,6000,6.66666666666667,0
0,1,5,55,29.6,13.99,667.07,197310.0,4.0,20.83,8317,45,5,165000.0,28675,5.75414123801221,1
1,0,4,49,65.6,17.77,345.96,438707.0,0.5,15.15,28222,100,3,95000.0,9600,9.89583333333333,0
0,1,3,31,92.5,22.15,969.65,156648.0,10.0,7.41,13236,100,3,500000.0,35000,14.2857142857143,1
0,1,3,33,44.8,25.49,474.23,247853.0,8.0,15.64,25028,74,2,70000.0,16000,4.375,0
1,0,6,63,13.3,12.35,225.33,22400.0,7.0,3.57,372,100,4,23200.0,6750,3.43703703703704,0
1,0,4,43,22.6,15.65,699.73,-1.0,8.0,3.6,-1,100,-1,97200.0,20000,4.86,0
1,0,3,35,22.5,24.85,142.85,263600.0,2.0,8.78,35067,71,7,197000.0,3600,54.7222222222222,0
1,0,5,57,32.3,13.59,489.3,207247.0,9.0,7.55,14820,32,8,45000.0,14400,3.125,1
1,0,4,47,2.0,14.91,290.82,-1.0,10.0,0.27,-1,100,-1,62400.0,8400,7.42857142857143,0
1,0,7,71,24.4,8.19,785.61,175205.0,3.0,6.0,34252,100,2,95000.0,25000,3.8,0
1,0,5,53,73.6,13.99,683.46,56495.0,10.0,16.18,3458,100,3,85000.0,20000,4.25,0
1,0,7,73,0.0,7.35,93.12,35800.0,10.0,7.22,1342,34,3,65000.0,3000,21.6666666666667,0
1,0,4,47,20.0,17.99,376.84,40600.0,2.0,12.84,541,20,7,40000.0,10425,3.83693045563549,0
0,1,5,55,29.6,13.99,930.53,739403.0,8.0,9.49,37205,46,5,240000.0,40000,6.0,0
1,0,5,55,15.4,15.22,312.96,9475.0,3.0,2.8,867,100,3,100000.0,9000,11.1111111111111,0
1,0,4,47,45.5,16.55,566.87,359696.0,10.0,21.64,17069,100,6,115000.0,16000,7.1875,0
1,0,6,61,40.4,11.99,797.03,318486.0,10.0,10.98,24258,44,9,120000.0,24000,5.0,0
1,0,6,63,0.0,12.42,400.99,-1.0,2.0,4.66,-1,100,-1,102000.0,12000,8.5,0
0,1,4,43,66.3,18.99,414.97,16400.0,3.0,3.31,1813,66,2,120000.0,16000,7.5,1
1,0,3,39,19.3,22.91,185.59,26867.0,5.0,27.05,910,41,6,19300.0,4800,4.02083333333333,0
1,0,3,31,49.9,22.45,599.41,24155.0,3.0,22.35,1439,66,10,45000.0,15600,2.88461538461538,1
1,0,6,63,102.3,10.75,123.15,278330.0,10.0,5.17,63332,86,1,49000.0,3775,12.9801324503311,0
0,1,1,17,73.3,25.83,917.58,246490.0,10.0,19.22,14109,100,5,77000.0,30750,2.50406504065041,1
1,0,5,59,23.5,11.99,498.15,18741.0,2.0,2.71,1015,33,2,85000.0,15000,5.66666666666667,0
1,0,5,59,23.1,12.79,671.86,37800.0,0.0,6.15,546,23,6,65000.0,20000,3.25,0
1,0,5,59,74.8,13.99,119.61,-1.0,3.0,10.5,-1,100,1,20000.0,3500,5.71428571428571,0
0,1,6,69,22.5,8.39,225.1,119012.0,4.0,18.08,4149,56,10,85000.0,11000,7.72727272727273,0
1,0,5,53,39.3,14.46,963.25,52676.0,5.0,16.8,2615,55,4,87000.0,28000,3.10714285714286,1
1,0,5,53,47.1,14.46,137.61,32099.0,7.0,17.49,1410,44,2,35000.0,4000,8.75,0
1,0,4,45,32.7,16.99,356.48,46341.0,4.0,7.58,5227,100,5,110000.0,10000,11.0,0
1,0,7,77,6.3,6.62,765.29,-1.0,6.0,3.78,-1,100,2,49900.0,24925,2.00200601805416,0
0,1,1,17,96.5,25.83,337.94,9100.0,3.0,4.78,1757,100,1,65000.0,11325,5.73951434878587,1
0,1,1,19,29.3,24.7,685.63,48429.0,1.0,13.6,2534,100,5,60000.0,23500,2.5531914893617,0
0,1,3,33,6.1,20.49,936.86,446269.0,4.0,5.61,65455,100,2,245000.0,35000,7.0,0
1,0,7,75,17.1,8.0,188.02,-1.0,5.0,12.62,-1,100,-1,25000.0,6000,4.16666666666667,0
0,1,5,51,24.8,16.02,681.21,99217.0,10.0,12.69,6592,73,5,107343.0,28000,3.83367857142857,0
1,0,4,45,26.6,16.49,141.6,14100.0,9.0,13.43,416,100,5,16000.0,4000,4.0,0
0,1,3,37,33.8,19.24,333.08,299249.0,8.0,4.77,35565,100,4,119000.0,12775,9.31506849315068,0
1,0,4,43,16.1,17.57,140.16,185377.0,9.0,30.61,10829,100,10,53000.0,3900,13.5897435897436,0
0,1,1,19,43.4,22.11,132.88,-1.0,3.0,12.42,-1,100,-1,65000.0,4800,13.5416666666667,0
1,0,3,35,20.0,19.52,347.05,132194.0,5.0,16.83,8720,100,9,150000.0,9400,15.9574468085106,0
1,0,4,41,61.5,19.72,740.43,-1.0,4.0,12.24,-1,100,7,51000.0,20000,2.55,0
1,0,7,77,39.8,6.62,55.27,-1.0,10.0,23.8,-1,100,-1,18000.0,1800,10.0,0
0,1,4,49,36.8,16.99,397.56,349881.0,10.0,22.31,29054,57,3,84000.0,16000,5.25,0
0,1,2,21,0.2,27.79,377.54,57472.0,6.0,22.08,7391,49,4,45000.02,12175,3.69610020533881,1
1,0,3,37,52.8,21.15,566.29,128436.0,3.0,13.69,11881,100,4,106000.0,15000,7.06666666666667,0
1,0,5,53,20.8,13.67,340.18,22800.0,1.0,6.68,593,100,4,30000.0,10000,3.0,0
1,0,4,49,0.9,17.09,356.98,75995.0,2.0,26.77,3504,65,8,34567.0,10000,3.4567,0
0,1,5,51,7.1,16.02,486.58,36100.0,4.0,4.39,1298,25,3,40000.0,20000,2.0,0
1,0,5,53,56.8,14.46,1204.06,117171.0,5.0,19.31,2447,54,11,80000.0,35000,2.28571428571429,1
1,0,4,43,69.7,19.99,356.73,17472.0,2.0,11.2,2670,92,2,24000.0,9600,2.5,0
1,0,2,27,36.2,24.08,147.29,30254.0,10.0,13.36,1589,100,9,30000.0,3750,8.0,0
0,1,2,25,0.0,24.5,799.13,166561.0,2.0,23.58,8639,100,4,100000.0,27500,3.63636363636364,0
0,1,3,33,0.0,19.29,303.42,-1.0,1.0,24.81,-1,100,-1,40000.0,11625,3.44086021505376,0
1,0,4,49,62.2,16.29,338.89,26174.0,0.5,17.92,3789,58,0,30000.0,9600,3.125,1
1,0,4,47,79.9,18.25,199.53,217051.0,6.0,6.46,29326,100,4,66844.0,5500,12.1534545454545,0
0,1,5,59,8.2,13.49,310.57,-1.0,5.0,9.55,-1,100,-1,110000.0,13500,8.14814814814815,0
1,0,6,61,27.4,11.22,821.08,557926.0,3.0,7.52,45431,42,8,300000.0,25000,12.0,0
1,0,4,49,-1.0,17.77,97.31,6700.0,0.5,16.04,1892,100,0,10000.0,2700,3.7037037037037,0
0,1,5,57,20.0,13.06,345.18,-1.0,5.0,9.81,-1,100,-1,51600.0,24000,2.15,0
0,1,1,19,75.6,26.77,911.95,89062.0,5.0,17.96,5256,100,3,100000.0,30000,3.33333333333333,1
1,0,4,49,76.2,17.76,1261.13,381888.0,10.0,14.38,50081,100,2,90000.0,35000,2.57142857142857,0
0,1,2,25,55.0,24.5,871.77,381388.0,10.0,25.44,15591,100,6,125899.0,30000,4.19663333333333,0
0,1,6,69,10.6,9.63,168.53,-1.0,4.0,19.69,-1,100,-1,27000.0,8000,3.375,0
1,0,5,59,6.3,12.74,335.69,42356.0,7.0,4.79,1281,45,7,85000.0,10000,8.5,0
1,0,6,61,98.5,11.49,300.04,239606.0,2.0,18.43,14063,42,3,140000.0,9100,15.3846153846154,0
1,0,6,61,2.0,12.49,501.74,20100.0,5.0,0.54,50,100,0,89000.0,15000,5.93333333333333,0
1,0,5,53,34.0,13.99,238.36,18100.0,10.0,2.35,880,100,2,95000.0,6975,13.6200716845878,0
1,0,7,75,16.1,7.51,211.56,-1.0,0.5,21.74,-1,100,-1,60000.0,6800,8.82352941176471,0
